0	0.00969941157714716	0	0.00325574654337807	0.000480593640395374	0.00680773355749442	0	0	0.000192469346937592	0.00043363575755819	0	0.000169280268993304	0.088173570248413	0	6.66685990898287e-05	0	0	0	0.000333922722397751	0	0	0	0.00175019565784515	0.000819733905330589	6.08713296037566e-05	0.000544363604742166	0	0.00345285370590452	0.000516536711209021	0.00108177048610105	0.000269573031102351	0.000426679034174904	0.00024696368010667	0.000144931737151802	0	0.000268413577205136	0.00101973970260008	0.000451027566016406	0	0.000307255282761819	4.63781558885765e-05	0	0	0.000368126612365576	0	0	0	0	0	8.46401344966521e-05	0.000158845183918374	0.000266674396359315	0.000639438824313748	0	0
0.0111821744670099	0	0.0105513851381016	0.00671736874833119	0	0.000562692753628383	0.00060301309425462	0	0	0	0	0.000982024296141254	0.110108578197269	0.000309122611467822	0	0	0	0	0	0	0	0	0.00308047402384455	0.00544324598454208	0	0.00132788321795743	0	0.000257154172438449	0.000300162535773102	0.00170151837442723	0.000284034399522607	0.000231169952923762	0	0	0.000342274891538284	0	0	0.000373635156469802	0	0	0.000485636102653795	0	0.000606597124532508	0	0.000411267474387624	0	0	0	0	0	0.000522372413002145	0	0	0	0
0.000726757183433838	0.0545848297973697	0	0.0069082578801127	0	0.000557668263798225	0	0	0	0.000715376198458364	0	0.00376385431688889	0.0354533940535979	0	0	0	0	0.000330048564288745	0	0.000193476744583058	0.000230871409502472	0	0.000245504104470939	0.0363346074616989	0	0.000991771547862732	0	0.00103404377777164	0.00211198564044867	0.00138035089202534	0	0.000595062928717639	0	0.000349558824246701	0.000458491109011952	0	0.00101615937281018	0	0	0	0.000269891929418383	0	0.000282898769390353	0	0	0	0	0.000180469904611087	0	0	0	0	0	0.000180469904611087	0
0.00394860599795488	0.00995103380667734	0.00390636162919136	0	0.00319069232307996	0.00916454305881534	0	0.000252223731146897	0.00920181750184198	0.00058396627408395	0.000386411726042784	0.00400576014392905	0.00940558445705425	0	0	0	0	0	0	0	0	0	0.000533024535280882	0.000572783941175959	0	0.00102504718323246	0	0	0	0.000108095884777242	0	0.000139157920632771	0.00037150194883213	0.000448535797753842	0.000146612809238098	0.000157795142146088	0	0.000534267016715103	0.00023358650963358	0	0.000132945513461665	0	0.000136672957764329	0	0	0	0	0	0	0	0	0	0.000513144832333343	0	0.000470900463569823
0.00037534037077101	0.000533869223022119	0	0.00924945913685703	0	0.0191878193890112	0	0.000500065276586221	0.00165989033533515	0.00199443283971801	0	0	0.0033197806706703	0	0	0.00037534037077101	0	0	0	0	0	0	0.000582826662687903	0	0	0	0	0.000503562236562348	0	0	0	0.000417303890484539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000549022716252005	0	0	0.000854423887500466	0.000458101756872692	0
0.0181978485586332	0	0.00048890152342264	0.0119176612928699	0.0199955229804316	0	0	0	0.000451821913500137	0	0	0	0.00827424628826238	0	0	0	0	0	0.000778671808372576	0	0	0.000516367901143013	0.000523234495573107	0	0	0	0	0	0.000402382433603465	0	0	0	0	0.000466928421246342	0	0.000932483523606665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395515839173372	0.00041748894134967	0
0.000473273778079765	0.00015317574560258	0	0.000865050204332517	0	0	0	0.0417551191137801	0.00125388094316983	0.0133262898674244	0	0.000150230058187145	0.00166627718133063	0	0	0	0	0.00349554906631528	0.00015317574560258	0.0148433188863731	0.000738385645468845	0	0.000275912721245672	0.000424178987822528	0	0.00115765515426565	0	0.000371156614344712	0	0.000289659262517699	0	0	0	0.000159067120433448	0	0	0	0	0	0.00015317574560258	0.0144741260636386	0.000620558148851477	0.00412101669419248	0.000534151317998739	0.0198038564939643	0.00159950826658078	0.000437925529094555	0	0.000524332359947292	0.000410432446550502	0.000943601868744096	0	0	0	0
0	0	0	0.000833728820081321	0.000137427827485932	0	0.0245290348352057	0	0.00463223397179248	0.0136566613100353	0	0.000158500094367108	0.00033715627009882	0	0	0	0	0	0	0.000769595833921219	0	0	0	0	0	0.00030875451908506	0	0	0.000258364315673552	0	0	0	0	0	0.000338072455615393	0.000144757311618515	0	0	0	0	0.00137336208934275	0	0.00119104117154474	0.000200644628129461	0.012005695009171	0.00109667406333774	0.000404953998325213	0.000277604211521583	0.000346318125264549	0	0	0	0.000358228536979996	0	0
0	0.00117283890069824	0.000420372365841663	0.0254465405456153	0.000396551265110635	0	0.000416168642183246	0.00783153717563017	0	0.00202479356213734	0.00301967482796261	0.00350730677233894	0.00221115864432714	0	0	0	0	0	0	0	0	0	0.000518459251204717	0	0	0.00137041391264382	0	0	0.000518459251204717	0.000365723958282246	0.000868769556072769	0	0	0	0	0.000420372365841663	0	0	0	0.00034890906364858	0.00151053803459104	0.000972461406313713	0	0	0.00134939529435174	0.000808516183635464	0.000518459251204717	0.00141385239044746	0.0177691399041271	0.000525465457302078	0.000616546136567772	0	0.000392347541452218	0	0
0.000313160493222677	0.000345802629324063	0	0.00155662186533487	0.000467190572951094	0.000656922989040403	0.00725369468177998	0.0101241625251956	0.00242775887254062	0	0.00225332745774884	0.00759949731110404	0.0047473906692454	0	0	0	0	0	0	0	0	0	0.00036620396438743	0.00174941448168368	0	0	0	0	0.000735468129034364	0	0	0.000708946393451987	0.000192792616348814	0.000421287569058519	0.000251956488032577	0.00137607005002407	0.000423327702564856	0.000638561787483373	0	0	0.00257362841824369	0.00701703919504492	0.00731387862021691	0.00053043471164753	0	0.000308060159456835	0	0	0	0.000330501628026538	0.000248896287773072	0	0.000626320986445353	0.000324381227507528	0.000154030079728417
