67 2
21 1
78 1
63 13
37 2
36 22
34 35
33 138
39 1
35 4
99 15
58 3
11 1
9 41
16 110
17 14
13 1
19 136
98 237
20 1
15 30
108 6
18 55
14 3
12 4
41 11
1 11
73 3
87 1
82 3
48 5
46 1
45 1
47 1
52 3
28 81
26 35
27 19
24 3
