2.3175420331674843 1197655.983417611
5.488043807946767 1192130.13180472
8.658545582726042 1173887.4880927762
11.540819923434476 1146711.5517872963
13.84663939600123 1118536.5645213665
15.720117717461711 1090616.1689476804
17.593596038922193 1059785.5504941836
19.467074360382675 1025462.6645849134
21.052325247772316 995056.1489631478
22.493462418126533 965191.5100169596
23.93459958848075 935055.2502686558
25.375736758834968 901387.9200928479
26.816873929189185 870708.4187403127
28.113897382507986 839484.3108548922
29.41092083582678 810433.1693863975
30.852058006180997 775407.735200011
32.293195176535214 741468.7842220875
33.590218629854014 710855.8231414274
34.88724208317281 679835.4308575935
36.32837925352703 645624.8590775544
37.76951642388124 611142.6664953993
39.06653987720004 582906.3874332516
40.50767704755425 549420.1377921876
42.0929279349439 514758.2296039426
43.53406510529811 482720.624240829
44.975202275652336 452312.74369040935
46.56045316304197 419552.18111697445
48.14570405043162 390141.6084362996
49.73095493782125 360504.685087195
51.46031954224631 330642.7759983146
53.33379786370679 299779.82173504215
55.3513899022027 268562.538492891
57.51309565773403 238292.44261533208
59.96302884733619 207060.39160344005
62.701189471009215 176513.8949652852
65.72757752875307 146466.72783275088
68.89807930353234 120322.38805925916
72.06858107831162 98005.43231557962
75.2390828530909 80009.71660555899
78.40958462787019 64853.672917657066
81.58008640264947 53771.941261490574
84.75058817742874 43554.45761205559
87.92108995220802 35929.71798281628
91.0915917269873 30280.402368963463
94.26209350176659 26236.118767612614
97.43259527654585 22315.299167223508
100.60309705132515 19629.11957645137
103.77359882610442 18054.115994333988
106.94410060088369 15738.328406446613
110.11460237566298 13669.468820482958
113.28510415044225 13205.641247020802
116.45560592522155 12618.349672596902
119.62610770000082 11907.594097211491
122.79660947478008 11937.622527596308
125.96711124955938 11967.650957980892
129.13761302433863 11997.679388365475
132.3081147991179 11533.851814903552
135.47861657389723 10699.632238556398
138.6491183486765 10729.660668940982
141.81962012345576 8537.33708201535
144.99012189823503 8073.509508553427
148.1606236730143 8103.5379389380105
151.33112544779362 8133.566369322594
154.5016272225729 8163.594799707411
157.67212899735216 8193.623230091995
160.84263077213143 8223.651660476578
164.0131325469107 8253.680090861162
167.18363432169002 8283.708521245979
170.3541360964693 8313.736951630563
173.52463787124856 8343.765382015146
176.69513964602783 8373.79381239973
179.8656414208071 8403.822242784547
183.03614319558642 8433.85067316913
186.2066449703657 7970.023099706974
189.37714674514496 5777.699512781575
192.54764851992422 5807.727943166159
195.7181502947035 4603.116363934008
198.88865206948282 4509.680793356849
202.05915384426208 4539.7092237416655
205.22965561904135 4569.737654126249
207.39136137457268 4590.211583934026
