0	0	0	0	0	0	5.35497e-06	4.93759e-42	9.06872e-97
0	0.212826	0.291869	0.220525	0.218298	0.190811	0.0189673	1.79111e-05	9.39934e-22
0	0.330179	1.70468	1.23246	1.03607	0.74808	0.118016	5.88135e-05	9.35664e-05
0	0.229628	1.48145	1.92791	1.63136	1.22429	0.179443	9.66053e-05	0.00013115
0	0.225203	1.11774	1.62953	1.80668	1.5524	0.208016	5.59541e-05	3.81083e-05
0	0.0880499	0.601535	0.749094	0.892707	0.995316	0.151798	4.5482e-05	1.06804e-05
6.93171e-06	0.00645264	0.0579398	0.0526782	0.0557268	0.0631614	0.0113684	3.07402e-05	1.02832e-05
5.86492e-06	3.92397e-06	1.48485e-05	1.08985e-05	1.97435e-05	1.80791e-05	2.97989e-05	2.67502e-05	8.28041e-43
1.22445e-65	9.31031e-32	3.33742e-06	4.59834e-06	9.16676e-06	8.59562e-06	1.34096e-05	1.63268e-05	8.28041e-43
