2.5143	0.480308	0.0685439	0.296101	0.262376	0.412499	0.0744137	0.00791797	0.0211696
0.142236	6.86122	0.412089	0.29775	0.749158	0.836292	0.126099	0.0127419	0.0213053
0.0605209	0.0970306	0.336333	0.0889717	0.0366996	0.039466	0.00982023	0.00284106	0.00759588
0.130882	0.16737	0.056382	0.119273	0.0976966	0.0723209	0.0444154	0.00477563	2.23294e-60
0.103962	0.206479	0.0651645	0.093388	0.109723	0.113315	0.0232217	0.0181788	1.43869e-48
0.0384749	0.0742441	0.0216941	0.0188954	0.0460628	0.0572992	0.019002	0.0354868	4.69716e-42
0.00502695	0.00805473	0.00488959	0.00495328	0.00682867	0.00785394	0.0308423	0.0098641	2.21076e-83
0.000178871	9.2526e-05	0.0010529	9.32267e-49	2.16064e-68	0.00069066	0.00543275	0.0183382	1.02043e-80
4.1628e-39	9.2526e-05	0.000716353	1.7534e-55	1.80744e-72	0.000340931	1.08561e-37	0.013385	6.61415e-113
