5.13817987067635	0.886623373552212	0.056973361324679	4.15791608771954E-09	0.003806358877916	0.081407334448063	0.169548739535922	0.178804125160389	0.134257657686703	0.309503927978038	0.110994539842316	0.132611038714753	0.00352965072431	0.002025495756779	8.09630294925806E-53	8.28058005880837E-113
0.693390654861143	3.37659364198239	0.063996127993268	4.01805407636947E-05	0.009394501812913	0.027547890325571	0.077779811826247	0.086282456397041	0.095925481692397	0.070971442451348	0.068106159603017	0.024364436221876	0.007955121007407	0.00334467532123	0.000463587581962	6.17135514804513E-43
1.44357528422013E-22	0.785290495324923	4.13719307766481	0.074225628866287	0.001117246863633	0.0420468292919	0.045687906480892	0.096239811270795	0.151789173713302	0.145343320877899	0.093272582734274	0.049219644461118	0.004103917246147	0.002351876721732	1.19977800787075E-34	1.47547248994755E-57
1.15276998359293E-14	1.50078872881809E-24	1.29019462550321	4.35635283455474	0.024239277485924	0.011702368562672	0.025815370093584	0.083597646684662	0.100703734481272	0.15376112079808	0.082893535722728	0.065175512988109	0.013696618072569	0.00106917150898	1.81235105151362E-89	1.24173208741691E-67
0.172051818985568	0.011684430605761	6.65272282559288E-26	0.375399867190554	0.179592965200952	0.011975598557048	6.79090053641098E-06	0.014689053819666	0.009527148629628	0.008826606968418	0.013396016017951	0.012150586401148	0.002219166207563	0.001835132178696	1.04866752137605E-62	1.7918025220493E-117
0.03959040415217	1.07914416775336E-24	6.87399714244658E-29	0.014972818940004	0.418332197673812	0.080585667604211	0.042966201085977	0.009491535328389	0.029152428724813	0.010525674816571	2.55687360327215E-31	0.021523433029935	0.016299993795564	0.012275706255615	2.97803697240112E-61	0.011512106447629
0.044927173280037	0.04557364736427	0.417609558373725	0.368189189784269	0.107853351114147	0.243759935337369	0.074029404779406	0.084285948750697	0.071691304149085	0.031154734062835	0.02837900806325	0.005187376367004	0.003679313188045	0.002595139364328	9.75229871491602E-46	9.5130664711262E-64
0.05622626089018	0.103185290218333	0.054406090892711	0.012987009679817	1.63429414433682E-27	0.028868306933496	0.047788600559976	0.102287252400117	0.148977681298817	0.022896024284346	0.007391012338217	0.006330222858456	3.09970612501934E-31	1.43699887880225E-83	5.7940418041586E-119	1.42813717420273E-109
0.027928904254796	0.371848187116769	0.047570173694186	0.805484893645641	7.83469389208789E-24	0.023512678849749	0.006301031031154	0.071831633673368	0.151662706604955	0.095704264184505	0.08353631310497	0.023666860132031	0.034474548776342	3.2154369499128E-57	2.68224726955664E-137	7.40333858339668E-115
0.352978773929955	0.44763252897153	0.043014932409861	0.777929897258557	1.03561816132587E-10	0.030541306791541	0.069483117289669	0.1388892135045	0.079154086292868	0.017539629866785	0.046394105432974	0.030637186452469	0.00320448921676	6.51583286336531E-36	5.52160206050954E-130	1.39107941682579E-130
0.13463638949943	0.632642796704335	1.17783842899016	0.723346148600313	8.95731968602327E-10	0.003666449939328	0.045037531412148	0.031989065438628	0.06011235370342	0.129549748868694	0.091516262463917	0.043926068102971	0.012057179997256	1.31259872045096E-49	6.25314281559302E-139	1.8836956777664E-127
0.239277768466646	0.927766532984743	1.76006429241126	0.015266178742125	1.0124997283062E-27	0.024254035611983	1.05128702414949E-19	0.011427958855987	0.074275044117403	0.11087218440796	0.063697282795688	0.0396578124491	0.029616077072525	1.58253417720016E-61	3.01580520028802E-77	6.12876122474317E-135
0.044409779153079	0.032201969487371	0.081537796737173	0.432616788961068	0.019452484092397	9.80562172862156E-31	0.005365075997453	0.005852917226405	0.005707311182832	0.005601233791179	0.014550428207965	0.013192684010349	0.011308721329599	0.003547706968428	6.3044129770256E-74	7.97386683867439E-99
0.006036605047108	0.027326274637075	0.005993084044897	5.36762753315212E-41	7.77471876273987E-54	3.23523333795754E-42	0.005708829116787	5.55893303824106E-49	0.005750117813526	0.005777956280572	1.21031837384076E-49	0.015535590272711	0.014994233672847	0.024323311289146	2.7791304104442E-52	2.17907735631659E-117
1.76399314949774E-65	6.11123337186157E-64	2.37496455305395E-81	2.39386566938242E-102	7.38811575492667E-148	7.10565019922204E-94	1.85848812851047E-87	1.53000930484739E-65	4.5829176755995E-87	2.11028156542744E-72	2.4454421261393E-105	1.41502332027245E-99	3.87287734819164E-67	1.58783851658574E-79	2.23160196915245E-91	3.34427661321492E-147
3.76940876365622E-110	5.25303596003811E-118	3.88905356048703E-106	1.34950539141865E-125	1.95720070316715E-117	2.29607898818524E-131	6.99685894038918E-93	3.60683256100986E-140	4.88785499832769E-101	5.86965210611232E-116	5.2008679219447E-108	1.41499833410175E-101	5.92426632643859E-85	7.2600257169135E-130	2.56129544078261E-136	4.26725486312119E-115
