0.975899	0.315387	0.162134	0.327946	0.167093	0.135843	0.117738	0.0712971	0.0799696
0.293716	1.71719	0.490555	0.258913	0.251878	0.183368	0.100006	0.12704	0.0835358
0.326617	0.438706	1.59806	0.886125	0.512209	0.63262	0.422799	0.241087	0.180566
0.717599	0.465606	0.992292	2.01142	1.17995	0.923346	0.898705	0.592413	0.531919
0.420011	0.473527	0.55716	1.09921	1.10114	0.868323	0.731835	0.635667	0.496557
0.288252	0.169329	0.316432	0.615578	0.492306	0.775459	0.679379	0.452895	0.383634
0.229389	0.1051	0.0970146	0.363036	0.258577	0.415176	0.712514	0.760067	0.510568
0.102506	0.0730339	0.0670842	0.150894	0.158019	0.167432	0.332598	0.572761	0.485974
0.0429478	0.0364708	0.0304615	0.061367	0.0666786	0.0719659	0.12758	0.210129	0.222579
